B587419,0405D1,I07,dst4,2,5
B587420,0405D1,J07,dst4,2,12
B587421,0405D1,K07,dst4,2,9
B587422,0405D1,L07,dst4,2,10
B587423,0405D1,M07,dst4,2,2
B587424,0405D1,N07,dst4,2,4
B587425,0405D1,O07,dst4,2,8
B587426,0405D1,P07,dst4,2,15
B587427,0405D1,A08,dst4,2,4
B587428,0405D1,B08,dst4,2,8
B587429,0405D1,C08,dst4,2,5
B587430,0405D1,D08,dst4,2,5
B587430,0405D1,D08,dst4,3,20
B587429,0405D1,C08,dst4,4,20
B587429,0405D1,C08,dst4,5,5
B587430,0405D1,D08,dst4,5,5
B587431,0405D1,E08,dst4,5,4
B587432,0405D1,F08,dst4,5,14
B587433,0405D1,G08,dst4,5,3
B587434,0405D1,H08,dst4,5,1
B587435,0405D1,I08,dst4,5,8
B587436,0405D1,J08,dst4,5,9
B587437,0405D1,K08,dst4,5,8
B587438,0405D1,L08,dst4,5,6
B587439,0405D1,M08,dst4,5,10
B587440,0405D1,N08,dst4,5,7
B587441,0405D1,O08,dst4,5,7
B587442,0405D1,P08,dst4,5,5
B587443,0405D1,A09,dst4,5,3
B587444,0405D1,B09,dst4,5,2
B587445,0405D1,C09,dst4,5,3
B587446,0405D1,D09,dst4,5,5
B587446,0405D1,D09,dst4,6,20
B587447,0405D1,E09,dst4,7,3
B587448,0405D1,F09,dst4,8,14
B587449,0405D1,G09,dst4,9,11
B587450,0405D1,H09,dst4,10,5
B587451,0405D1,I09,dst4,11,12
B587452,0405D1,J09,dst4,12,3
B587453,0405D1,K09,dst4,13,5
B587454,0405D1,L09,dst4,14,7
B587455,0405D1,M09,dst4,15,3
B587456,0405D1,N09,dst4,16,10
B587457,0405D1,O09,dst5,1,9
B587458,0405D1,P09,dst5,2,5
B587459,0405D1,A10,dst5,3,1
B587460,0405D1,B10,dst5,4,4
B587461,0405D1,C10,dst5,5,4
B587462,0405D1,D10,dst5,6,13
B587527,0405D1,E10,dst5,7,20
B587527,0405D1,E10,dst5,8,3
B587528,0405D1,F10,dst5,8,9
B587529,0405D1,G10,dst5,8,14
B587530,0405D1,H10,dst5,8,4
B587531,0405D1,I10,dst5,8,10
B587532,0405D1,J10,dst5,8,20
B587533,0405D1,K10,dst5,8,9
B587534,0405D1,L10,dst5,8,8
B587535,0405D1,M10,dst5,8,3
B587536,0405D1,N10,dst5,8,2
B587537,0405D1,O10,dst5,8,3
B587538,0405D1,P10,dst5,8,4
B587539,0405D1,A11,dst5,8,3
B587540,0405D1,B11,dst5,8,5
B587540,0405D1,B11,dst5,9,20
B587541,0405D1,C11,dst5,10,7
B587542,0405D1,D11,dst5,11,6
B587543,0405D1,E11,dst5,12,2
B587544,0405D1,F11,dst5,13,2
B587545,0405D1,G11,dst5,14,15
B587546,0405D1,H11,dst5,15,12
B587547,0405D1,I11,dst5,16,14
B587548,0405D1,J11,dst6,1,10
B587549,0405D1,K11,dst6,2,9
B587550,0405D1,L11,dst6,3,8
B587551,0405D1,M11,dst6,4,10
B587552,0405D1,N11,dst6,5,11
B587553,0405D1,O11,dst6,6,8
B587554,0405D1,P11,dst6,7,5
B587120,0405D1,A12,dst6,8,20
B587120,0405D1,A12,dst6,9,3
B587121,0405D1,B12,dst6,9,4
B587122,0405D1,C12,dst6,9,4
B587123,0405D1,D12,dst6,9,9
B587124,0405D1,E12,dst6,9,11
B587125,0405D1,F12,dst6,9,2
B587126,0405D1,G12,dst6,9,5
B587127,0405D1,H12,dst6,9,3
B587128,0405D1,I12,dst6,9,10
B587129,0405D1,J12,dst6,9,8
B587130,0405D1,K12,dst6,9,9
B587131,0405D1,L12,dst6,9,9
B587131,0405D1,L12,dst6,10,20
B587130,0405D1,K12,dst6,11,20
B587130,0405D1,K12,dst6,12,9
B587131,0405D1,L12,dst6,12,9
B587132,0405D1,M12,dst6,12,5
B587133,0405D1,N12,dst6,12,2
B587134,0405D1,O12,dst6,12,8
B587135,0405D1,P12,dst6,12,4
B587136,0405D1,A13,dst6,12,5
B587137,0405D1,B13,dst6,12,3
B587138,0405D1,C13,dst6,12,9
B587139,0405D1,D13,dst6,12,4
B587140,0405D1,E13,dst6,12,10
B587141,0405D1,F13,dst6,12,8
B587141,0405D1,F13,dst6,13,20
B587140,0405D1,E13,dst6,14,20
B587140,0405D1,E13,dst6,15,10
B587141,0405D1,F13,dst6,15,8
B587142,0405D1,G13,dst6,15,4
B587143,0405D1,H13,dst6,15,10
B587144,0405D1,I13,dst6,15,13
B587145,0405D1,J13,dst6,15,9
B587146,0405D1,K13,dst6,15,12
B587147,0405D1,L13,dst6,15,9
B587148,0405D1,M13,dst6,15,6
B587149,0405D1,N13,dst6,15,5
B587150,0405D1,O13,dst6,15,16
B587151,0405D1,P13,dst6,15,3
B587151,0405D1,P13,dst6,16,20
B587152,0405D1,A14,dst7,1,2
B587153,0405D1,B14,dst7,2,4
B587154,0405D1,C14,dst7,3,5
B587155,0405D1,D14,dst7,4,4
B587156,0405D1,E14,dst7,5,7
B587157,0405D1,F14,dst7,6,7
B587158,0405D1,G14,dst7,7,9
B587159,0405D1,H14,dst7,8,10
B587160,0405D1,I14,dst7,9,10
B587161,0405D1,J14,dst7,10,9
B587556,0405D1,K14,dst7,11,20
B587556,0405D1,K14,dst7,12,10
B587557,0405D1,L14,dst7,12,7
B587558,0405D1,M14,dst7,12,7
B587559,0405D1,N14,dst7,12,8
B587560,0405D1,O14,dst7,12,8
B587561,0405D1,P14,dst7,12,2
B587562,0405D1,A15,dst7,12,6
B587563,0405D1,B15,dst7,12,1
B587564,0405D1,C15,dst7,12,5
B587565,0405D1,D15,dst7,12,6
B587566,0405D1,E15,dst7,12,7
B587567,0405D1,F15,dst7,12,6
B587567,0405D1,F15,dst7,13,20
B587566,0405D1,E15,dst7,14,20
B587566,0405D1,E15,dst7,15,7
B587567,0405D1,F15,dst7,15,6
B587568,0405D1,G15,dst7,15,5
B587569,0405D1,H15,dst7,15,5
B587570,0405D1,I15,dst7,15,4
B587571,0405D1,J15,dst7,15,9
B587572,0405D1,K15,dst7,15,8
B587573,0405D1,L15,dst7,15,10
B587574,0405D1,M15,dst7,15,9
B587575,0405D1,N15,dst7,15,7
B587576,0405D1,O15,dst7,15,8
B587577,0405D1,P15,dst7,15,4
B587577,0405D1,P15,dst7,16,20
B587578,0405D1,A16,dst8,1,5
B587579,0405D1,B16,dst8,2,7
B587580,0405D1,C16,dst8,3,6
B587581,0405D1,D16,dst8,4,5
B587582,0405D1,E16,dst8,5,6
B587583,0405D1,F16,dst8,6,7
B587584,0405D1,G16,dst8,7,4
B587585,0405D1,H16,dst8,8,6
B587586,0405D1,I16,dst8,9,10
B587587,0405D1,J16,dst8,10,9
B587588,0405D1,K16,dst8,11,20
B587588,0405D1,K16,dst8,12,5
B587589,0405D1,L16,dst8,12,11
B587590,0405D1,M16,dst8,12,6
B587591,0405D1,N16,dst8,12,4
B587592,0405D1,O16,dst8,12,5
B587593,0405D1,P16,dst8,12,4
B587594,0405D1,A17,dst8,12,4
B587595,0405D1,B17,dst8,12,5
B587596,0405D1,C17,dst8,12,6
B587597,0405D1,D17,dst8,12,5
B587597,0405D1,D17,dst8,13,20
B587596,0405D1,C17,dst8,14,20
B587596,0405D1,C17,dst8,15,6
B587597,0405D1,D17,dst8,15,5
B587598,0405D1,E17,dst8,15,6
B587599,0405D1,F17,dst8,15,5
B587600,0405D1,G17,dst8,15,6
B587601,0405D1,H17,dst8,15,6
B587602,0405D1,I17,dst8,15,5
B587603,0405D1,J17,dst8,15,9
B587604,0405D1,K17,dst8,15,6
B587605,0405D1,L17,dst8,15,4
B587606,0405D1,M17,dst8,15,6
B587607,0405D1,N17,dst8,15,9
B587607,0405D1,N17,dst8,16,20
B587606,0405D1,M17,dst9,1,20
B587606,0405D1,M17,dst9,2,6
B587607,0405D1,N17,dst9,2,9
B587608,0405D1,O17,dst9,2,3
B587609,0405D1,P17,dst9,2,5
B587610,0405D1,A18,dst9,2,4
B587611,0405D1,B18,dst9,2,4
B587612,0405D1,C18,dst9,2,3
B587613,0405D1,D18,dst9,2,4
B587614,0405D1,E18,dst9,2,2
B587615,0405D1,F18,dst9,2,5
B587616,0405D1,G18,dst9,2,5
B587617,0405D1,H18,dst9,2,6
B587617,0405D1,H18,dst9,3,20
B587618,0405D1,I18,dst9,4,12
B587619,0405D1,J18,dst9,5,9
B587620,0405D1,K18,dst9,6,7
B587621,0405D1,L18,dst9,7,7
B587622,0405D1,M18,dst9,8,3
B587623,0405D1,N18,dst9,9,8
B587624,0405D1,O18,dst9,10,3
B587625,0405D1,P18,dst9,11,4
B587626,0405D1,A19,dst9,12,4
B587627,0405D1,B19,dst9,13,8
B587775,0405D1,C19,dst9,14,20
B587775,0405D1,C19,dst9,15,4
B587776,0405D1,D19,dst9,15,5
B587777,0405D1,E19,dst9,15,2
B587778,0405D1,F19,dst9,15,5
B587779,0405D1,G19,dst9,15,7
B587780,0405D1,H19,dst9,15,4
B587781,0405D1,I19,dst9,15,5
B587782,0405D1,J19,dst9,15,6
B587783,0405D1,K19,dst9,15,3
B587784,0405D1,L19,dst9,15,17
B587785,0405D1,M19,dst9,15,7
B587786,0405D1,N19,dst9,15,3
B587787,0405D1,O19,dst9,15,6
B587788,0405D1,P19,dst9,15,5
B587788,0405D1,P19,dst9,16,20
B587787,0405D1,O19,dst10,1,20
B587787,0405D1,O19,dst10,2,6
B587788,0405D1,P19,dst10,2,5
B587789,0405D1,A20,dst10,2,5
B587790,0405D1,B20,dst10,2,3
B587791,0405D1,C20,dst10,2,5
B587792,0405D1,D20,dst10,2,6
B587793,0405D1,E20,dst10,2,5
B587794,0405D1,F20,dst10,2,4
B587795,0405D1,G20,dst10,2,4
B587796,0405D1,H20,dst10,2,6
B587797,0405D1,I20,dst10,2,6
B587798,0405D1,J20,dst10,2,6
B587799,0405D1,K20,dst10,2,4
B587800,0405D1,L20,dst10,2,5
B587800,0405D1,L20,dst10,3,20
B587799,0405D1,K20,dst10,4,20
B587799,0405D1,K20,dst10,5,4
B587800,0405D1,L20,dst10,5,5
B587801,0405D1,M20,dst10,5,6
B587802,0405D1,N20,dst10,5,6
B587803,0405D1,O20,dst10,5,5
B587804,0405D1,P20,dst10,5,4
B587805,0405D1,A21,dst10,5,4
B587806,0405D1,B21,dst10,5,5
B587807,0405D1,C21,dst10,5,4
B587808,0405D1,D21,dst10,5,4
B587809,0405D1,E21,dst10,5,4
B587810,0405D1,F21,dst10,5,2
B587811,0405D1,G21,dst10,5,6
B587812,0405D1,H21,dst10,5,8
B587812,0405D1,H21,dst10,6,20
B587813,0405D1,I21,dst10,7,5
B587814,0405D1,J21,dst10,8,4
B587815,0405D1,K21,dst10,9,4
B587816,0405D1,L21,dst10,10,4
B587817,0405D1,M21,dst10,11,2
B587818,0405D1,N21,dst10,12,2
B587819,0405D1,O21,dst10,13,3
B587820,0405D1,P21,dst10,14,3
B587821,0405D1,A22,dst10,15,10
B587822,0405D1,B22,dst10,16,4
B587823,0405D1,C22,dst11,1,5
B587824,0405D1,D22,dst11,2,4
B587825,0405D1,E22,dst11,3,20
B587825,0405D1,E22,dst11,4,4
B587826,0405D1,F22,dst11,4,4
B587827,0405D1,G22,dst11,4,4
B587828,0405D1,H22,dst11,4,5
B587829,0405D1,I22,dst11,4,9
B587830,0405D1,J22,dst11,4,6
B587831,0405D1,K22,dst11,4,5
B587832,0405D1,L22,dst11,4,4
B587833,0405D1,M22,dst11,4,4
B587834,0405D1,N22,dst11,4,3
B587835,0405D1,O22,dst11,4,6
B587836,0405D1,P22,dst11,4,2
B587836,0405D1,P22,dst11,5,20
B587835,0405D1,O22,dst11,6,20
B587835,0405D1,O22,dst11,7,6
B587836,0405D1,P22,dst11,7,2
B587837,0405D1,A23,dst11,7,3
B587838,0405D1,B23,dst11,7,5
B587839,0405D1,C23,dst11,7,3
B587840,0405D1,D23,dst11,7,2
B587841,0405D1,E23,dst11,7,4
B587842,0405D1,F23,dst11,7,5
B587843,0405D1,G23,dst11,7,3
B587844,0405D1,H23,dst11,7,7
B587845,0405D1,I23,dst11,7,2
B587846,0405D1,J23,dst11,7,5
B587846,0405D1,J23,dst11,8,20
B587845,0405D1,I23,dst11,9,20
B587845,0405D1,I23,dst11,10,2
B587846,0405D1,J23,dst11,10,5
B587847,0405D1,K23,dst11,10,3
B587848,0405D1,L23,dst11,10,5
B587849,0405D1,M23,dst11,10,1
B587850,0405D1,N23,dst11,10,3
B587851,0405D1,O23,dst11,10,2
B587852,0405D1,P23,dst11,10,4
B587853,0405D1,A24,dst11,10,4
B587854,0405D1,B24,dst11,10,4
B587855,0405D1,C24,dst11,10,3
B587856,0405D1,D24,dst11,10,4
B587856,0405D1,D24,dst11,11,20
B587857,0405D1,E24,dst11,12,7
B587858,0405D1,F24,dst11,13,3
B587859,0405D1,G24,dst11,14,3
B587860,0405D1,H24,dst11,15,3
B587861,0405D1,I24,dst11,16,3
B587862,0405D1,J24,dst12,1,5
B587863,0405D1,K24,dst12,2,4
B587864,0405D1,L24,dst12,3,4
B587865,0405D1,M24,dst12,4,3
B587866,0405D1,N24,dst12,5,5
B587867,0405D1,O24,dst12,6,6
B587868,0405D1,P24,dst12,7,4
B587302,0405D2,A01,dst12,8,20
B587302,0405D2,A01,dst12,9,4
B587303,0405D2,B01,dst12,9,3
B587304,0405D2,C01,dst12,9,7
B587305,0405D2,D01,dst12,9,12
B587306,0405D2,E01,dst12,9,3
B587307,0405D2,F01,dst12,9,4
B587308,0405D2,G01,dst12,9,5
B587309,0405D2,H01,dst12,9,4
B587310,0405D2,I01,dst12,9,3
B587311,0405D2,J01,dst12,9,7
B587312,0405D2,K01,dst12,9,13
B587313,0405D2,L01,dst12,9,7
B587313,0405D2,L01,dst12,10,20
B587314,0405D2,M01,dst12,11,3
B587315,0405D2,N01,dst12,12,5
B587316,0405D2,O01,dst12,13,6
B587317,0405D2,P01,dst12,14,2
B587318,0405D2,A02,dst12,15,9
B587319,0405D2,B02,dst12,16,4
B587320,0405D2,C02,dst13,1,5
B587321,0405D2,D02,dst13,2,4
B587322,0405D2,E02,dst13,3,4
B587323,0405D2,F02,dst13,4,4
B588279,0405D2,G02,dst13,5,20
B588279,0405D2,G02,dst13,6,4
B588280,0405D2,H02,dst13,6,5
B588281,0405D2,I02,dst13,6,2
B588282,0405D2,J02,dst13,6,5
B588283,0405D2,K02,dst13,6,7
B588284,0405D2,L02,dst13,6,6
B588285,0405D2,M02,dst13,6,9
B588286,0405D2,N02,dst13,6,8
B588286,0405D2,N02,dst13,7,20
B588285,0405D2,M02,dst13,8,20
B588285,0405D2,M02,dst13,9,9
B588286,0405D2,N02,dst13,9,8
B588287,0405D2,O02,dst13,9,6
B588288,0405D2,P02,dst13,9,5
B588289,0405D2,A03,dst13,9,3
B588290,0405D2,B03,dst13,9,6
B588291,0405D2,C03,dst13,9,8
B588292,0405D2,D03,dst13,9,4
B588292,0405D2,D03,dst13,10,20
B588291,0405D2,C03,dst13,11,20
B588291,0405D2,C03,dst13,12,8
B588292,0405D2,D03,dst13,12,4
B588293,0405D2,E03,dst13,12,3
B588294,0405D2,F03,dst13,12,4
B588295,0405D2,G03,dst13,12,1
B588296,0405D2,H03,dst13,12,2
B588297,0405D2,I03,dst13,12,3
B588298,0405D2,J03,dst13,12,5
B588299,0405D2,K03,dst13,12,5
B588300,0405D2,L03,dst13,12,13
B588301,0405D2,M03,dst13,12,2
B588302,0405D2,N03,dst13,12,8
B588303,0405D2,O03,dst13,12,4
B588304,0405D2,P03,dst13,12,4
B588304,0405D2,P03,dst13,13,20
B588305,0405D2,A04,dst13,14,2
B588306,0405D2,B04,dst13,15,1
B588307,0405D2,C04,dst13,16,3
B588308,0405D2,D04,dst14,1,2
B588309,0405D2,E04,dst14,2,4
B588310,0405D2,F04,dst14,3,7
B587168,0405D2,G04,dst14,4,20
B587168,0405D2,G04,dst14,5,2
B587169,0405D2,H04,dst14,5,2
B587170,0405D2,I04,dst14,5,3
B587171,0405D2,J04,dst14,5,8
B587172,0405D2,K04,dst14,5,4
B587173,0405D2,L04,dst14,5,5
B587174,0405D2,M04,dst14,5,5
B587175,0405D2,N04,dst14,5,6
B587176,0405D2,O04,dst14,5,7
B587177,0405D2,P04,dst14,5,7
B587178,0405D2,A05,dst14,5,2
B587179,0405D2,B05,dst14,5,6
B587180,0405D2,C05,dst14,5,5
B587181,0405D2,D05,dst14,5,6
B587182,0405D2,E05,dst14,5,6
B587183,0405D2,F05,dst14,5,8
B587183,0405D2,F05,dst14,6,20
B587184,0405D2,G05,dst14,7,7
B587185,0405D2,H05,dst14,8,5
B587186,0405D2,I05,dst14,9,7
B587187,0405D2,J05,dst14,10,7
B587188,0405D2,K05,dst14,11,4
B587189,0405D2,L05,dst14,12,17
B587190,0405D2,M05,dst14,13,2
B587191,0405D2,N05,dst14,14,2
B587192,0405D2,O05,dst14,15,3
B587193,0405D2,P05,dst14,16,3
B587194,0405D2,A06,dst15,1,4
B587195,0405D2,B06,dst15,2,2
B587196,0405D2,C06,dst15,3,5
B587197,0405D2,D06,dst15,4,6
B587399,0405D2,E06,dst15,5,20
B587399,0405D2,E06,dst15,6,3
B587400,0405D2,F06,dst15,6,5
B587401,0405D2,G06,dst15,6,16
B587402,0405D2,H06,dst15,6,13
B587403,0405D2,I06,dst15,6,8
B587404,0405D2,J06,dst15,6,10
B587405,0405D2,K06,dst15,6,5
B587406,0405D2,L06,dst15,6,9
B587407,0405D2,M06,dst15,6,4
B587408,0405D2,N06,dst15,6,8
B587409,0405D2,O06,dst15,6,6
B587410,0405D2,P06,dst15,6,8
B587411,0405D2,A07,dst15,6,4
B587412,0405D2,B07,dst15,6,4
B587413,0405D2,C07,dst15,6,8
B587414,0405D2,D07,dst15,6,9
B587415,0405D2,E07,dst15,6,1
B587416,0405D2,F07,dst15,6,12
B587416,0405D2,F07,dst15,7,20
B587415,0405D2,E07,dst15,8,20
B587415,0405D2,E07,dst15,9,1
B587416,0405D2,F07,dst15,9,12
B587417,0405D2,G07,dst15,9,3
B587418,0405D2,H07,dst15,9,5
B587419,0405D2,I07,dst15,9,5
B587420,0405D2,J07,dst15,9,12
B587421,0405D2,K07,dst15,9,9
B587422,0405D2,L07,dst15,9,10
B587423,0405D2,M07,dst15,9,2
B587424,0405D2,N07,dst15,9,4
B587425,0405D2,O07,dst15,9,8
B587426,0405D2,P07,dst15,9,15
B587427,0405D2,A08,dst15,9,4
B587428,0405D2,B08,dst15,9,8
B587429,0405D2,C08,dst15,9,5
B587430,0405D2,D08,dst15,9,5
B587430,0405D2,D08,dst15,10,20
B587429,0405D2,C08,dst15,11,20
B587429,0405D2,C08,dst15,12,5
B587430,0405D2,D08,dst15,12,5
B587431,0405D2,E08,dst15,12,4
B587432,0405D2,F08,dst15,12,14
B587433,0405D2,G08,dst15,12,3
B587434,0405D2,H08,dst15,12,1
B587435,0405D2,I08,dst15,12,8
B587436,0405D2,J08,dst15,12,9
B587437,0405D2,K08,dst15,12,8
B587438,0405D2,L08,dst15,12,6
B587439,0405D2,M08,dst15,12,10
B587440,0405D2,N08,dst15,12,7
B587441,0405D2,O08,dst15,12,7
B587442,0405D2,P08,dst15,12,5
B587443,0405D2,A09,dst15,12,3
